plant_id,name_prod,lon,lat,Plant_CO_MEAN,Plant_NO2_MEAN,Plant_SO2_MEAN,Plant_O3_MEAN,Plant_PM10_MEAN,Plant_PM2_5_MEAN,Plant_LSTT_MEAN,Plant_LSTA_MEAN,Plant_NTL_MEAN,year,month
4,中天钢铁,120.081591,31.702681,0.0457181114172804,9.622645689953764e-05,-3.272699583897532e-05,0.1331286779305649,0.9937236551325926,41.218662261144345,307.35613558437274,298.3908181595536,11.878698902935875,2019,7
6,佰工钢铁,118.819472,39.748773,0.0703769662017975,0.000128853239762,0.0002810153861721,0.142941789651309,0.8320079394612191,50.83496290581024,305.5050066133402,296.2616634557428,2.016235404789929,2019,7
8,兴澄特钢,120.320504,31.938905,0.0492225753169476,0.0001573736951007,-9.571168587410376e-05,0.1340334380629881,1.110498537489674,41.06465928904056,306.7387615286544,299.18329496289084,14.843551467177637,2019,7
9,冷钢,111.437288,27.690401,0.039597066049328,2.851893873187308e-05,-2.257160024901853e-05,0.1270827490184487,0.4704369564619323,42.1050066019163,304.4246787969058,296.5988457738022,2.32177537078745,2019,7
10,凌钢集团,119.41374,41.271048,0.0447203792749393,4.286051158867126e-05,0.0002599871843789,0.1433867003488825,0.4078411727093606,35.68649566622276,306.2412185276719,294.9276823365963,2.5299646326424594,2019,7
11,凤宝特钢,113.872158,36.131666,0.0599011027830877,9.87436587374458e-05,4.209582326964554e-05,0.1370516421939987,0.600237702498623,57.21563339899308,312.6300688562815,297.0925685509501,3.15394701131102,2019,7
13,南钢股份,118.746315,32.200797,0.0492213574517297,8.667787981237112e-05,-7.159626719203652e-05,0.1338071598973036,1.1109254541268978,46.64711639179586,305.9542825522312,297.2931388787703,13.945109950537574,2019,7
17,太钢,112.57052,37.970033,0.0462467046321762,0.0001294927630748,6.264545947782937e-05,0.1380741365421589,0.457923932753031,52.21431010788532,307.451142211051,293.7228954031245,12.74355273686861,2019,7
19,宁波钢铁,121.876423,29.918776,0.0359885879389662,6.687989445110245e-05,2.75207343738045e-05,0.1306265654579191,0.424608879617081,33.555453193567296,307.9239270984743,298.1500477342728,18.468663171142836,2019,7
20,安徽富鑫,118.067833,31.194505,0.0466015854847901,7.109185245937552e-05,7.584770921193971e-05,0.1323514921834802,0.651353733986806,37.15001255539367,303.1687484381852,297.2595479054877,2.307881701658129,2019,7
21,安徽贵航,117.251147,30.531068,0.042603479345186,5.191649977277254e-05,0.0002202779250682,0.131216600908014,0.5470895032946727,36.13045151951155,303.0187124063849,298.38608709189504,2.885228468122937,2019,7
22,安钢信阳,114.038243,32.488704,0.0443552023620948,4.3055558017416725e-05,-3.0049641249303186e-05,0.1325803969545031,0.4627584763003027,45.39445086493288,306.52163044430216,297.23348300742464,1.2594364357516292,2019,7
23,安钢股份,114.283145,36.122129,0.0582436238379168,9.398164767101883e-05,2.008948716373049e-05,0.1380481833466021,0.7132864596740375,61.49095736266493,312.21613230939096,298.0749989562161,6.827860672230477,2019,7
24,宏兴钢铁,118.871477,39.700721,0.0719010215074031,0.000139963609876,0.0003100952663278,0.1429241940083402,0.829305544556297,50.83496290581024,305.5608812366444,295.93491495911866,1.880309956209066,2019,7
26,宝武鄂钢,114.861313,30.39574,0.0430422723278425,6.0241812750035074e-05,-3.432596890475218e-05,0.1307410175317454,0.4676440847439254,60.863667123813634,305.49679508324056,299.3135175125699,6.437914783181466,2019,7
27,宝钢八钢,87.304639,43.852147,0.0329252764503693,7.385573606153519e-05,5.963592382948601e-05,0.1403648112602429,0.250995933662756,33.49784471058301,313.0847848428215,293.6897053638108,6.392632917223921,2019,7
28,宝钢股份,121.440087,31.41623,0.0418053060908593,0.0001885704381078,-8.651004984650222e-05,0.1330551542849326,0.6664383077415228,53.74942696361294,309.52556218816324,298.99312938044875,19.323793771293897,2019,7
29,山西中阳,111.161118,37.370796,0.0375050096326699,5.38698556291818e-05,5.673331310804237e-05,0.1353393900804716,0.3357423145764028,36.620388499386536,305.09436681180006,292.4781691079983,1.7064067098144085,2019,7
30,山西建邦,111.37916,35.668163,0.0654630619162679,9.236226400745744e-05,0.0001416246220072,0.1348424418503754,0.4512766871321078,50.86365865908994,313.1136939280316,297.23214829946284,3.654479362362008,2019,7
32,山西晋南,111.51465,35.678541,0.0617361713866909,7.784599751586927e-05,0.0001079067402143,0.134663783430752,0.451264136802246,46.76742193510108,313.1942822825514,296.61665325006464,1.962711136927113,2019,7
33,山西高义,111.258436,35.586841,0.058560975931806,7.912824719959205e-05,0.0001050805921964,0.1346945186882586,0.4420796996939292,52.29288819328249,312.6196928181727,297.46464904870214,1.6523076423129877,2019,7
34,广东韶钢,113.654289,24.704815,0.0326619069123266,4.0638363658053045e-05,-4.685310383502057e-05,0.1263116723709489,0.4600506825056515,21.412564530321788,304.9661627088665,296.8135903637961,3.0972975549304844,2019,7
35,建龙西林,129.287919,47.495036,0.0422052861785354,1.5404372947708022e-05,3.546815279948085e-05,0.1435455320444915,0.4158813535201711,13.21552114264618,297.86997007998696,289.96736924289337,0.3809546863169425,2019,7
36,德龙控股,114.384832,37.086116,0.0597776487323276,0.0001190526146927,8.181641515327157e-05,0.1401354202042413,0.7366123682545719,70.94042331345918,313.4219004433209,298.4485565257006,4.627190560251448,2019,7
38,攀钢集团,101.693628,26.551896,0.0394024965830519,5.4486597724511264e-05,6.523721604007843e-05,0.1234681268998255,0.4611564548530407,25.226411182188716,307.1882296894443,292.68384383340964,0.6794253021159685,2019,7
39,新兴铸管,114.128189,36.621504,0.065223549081834,0.0001367220071994,9.983086222393357e-05,0.1386577393545638,0.6090940620136183,63.96165678966143,314.4139199639501,297.6580682043561,3.102238936749406,2019,7
40,新金钢铁,114.216151,36.715444,0.0669887135251817,0.0001446909217869,4.906325017038519e-05,0.1389381823991692,0.6165878194115954,65.76296169024211,315.7035532759775,297.94647366473737,3.115707823108571,2019,7
41,新钢集团,114.932403,27.790574,0.0398665768713869,4.025702406974429e-05,-4.194251909383228e-05,0.1284202596367598,0.4145838701324778,27.66703437247399,307.21013674528666,298.7391542485556,4.525977569141732,2019,7
42,方大特钢,115.99204,28.645441,0.039635125592343,4.9792612427088094e-05,5.624423890281344e-05,0.1294351673782962,0.5045699346415579,35.492352168375874,308.2650843017271,300.67505166142854,13.729675552141837,2019,7
43,日照钢铁,119.36115,35.158382,0.0653954578395486,0.0001295719028088,5.482710243266332e-05,0.1390232693714209,0.7739977712188398,63.41011255923668,307.92630334292346,295.48489735972936,8.908308588086774,2019,7
44,日钢营口,122.395441,40.671136,0.0562172683092528,6.26062164392541e-05,9.820678754062776e-05,0.1445750126538904,0.5362486816271483,81.29652684374378,305.48406435662014,298.07700829604994,4.619424890941926,2019,7
45,普阳钢铁,113.925994,36.733675,0.0716158643099388,0.0001428685341373,0.0001795829513134,0.1381866797682017,0.5060639346081002,62.77413905107092,312.2731855763188,295.9370181925362,0.9558896471308298,2019,7
46,本钢集团,123.722099,41.274132,0.0516474984630292,8.504780169897507e-05,0.0001419290118707,0.1438703420718051,0.3637452281840555,37.06596267010332,303.17707844665324,294.9850705919516,5.598466085304426,2019,7
47,柳钢集团,109.373148,24.379047,0.0353762758925682,5.767408656344847e-05,-4.367426891161524e-05,0.125594594242894,0.5460743593177961,24.544946697771124,305.0932318669488,297.53912147239726,14.952447788617926,2019,7
48,桂万钢,108.412344,21.687637,0.0329359210517281,3.069312664623494e-05,-5.917947432377258e-05,0.1239861802316846,0.3986250111481258,13.787357033834269,302.50239429240787,298.5854380275126,5.194680339905499,2019,7
49,武安文安,114.177621,36.684389,0.0682312189170825,0.0001431913029751,6.015695262553575e-05,0.1388381164963066,0.6190335369614832,64.90796866926307,315.2805407528018,297.98742046818,3.7395956692162433,2019,7
50,武汉武钢,114.444975,30.616222,0.0473896067581175,0.0001266488732179,-5.264999419094271e-06,0.1309688049752127,0.5900607022289768,58.8750523888848,305.9440227909256,299.50653234876097,13.869646998264322,2019,7
51,永钢集团,120.739658,31.839485,0.0457759313480336,0.0001345943859921,-8.219394043543491e-05,0.1340266011749752,0.9077998773231022,42.97371702932651,304.0696430876026,298.2745491815949,5.765664927599413,2019,7
52,汉冶特钢,111.534635,33.269324,0.0469441774496768,3.802762539350717e-05,-3.222056832995545e-06,0.1315942696871706,0.4025415851574691,41.81983825901625,306.1913847874131,295.6449319046919,1.3205797943157656,2019,7
53,江苏镔鑫,119.279989,35.09556,0.0609700880941443,0.0001040587046926,2.255673438226716e-05,0.1388751860280287,0.8214228034655456,57.290271992770464,307.99549560368825,295.602832888622,6.397420425742882,2019,7
55,沙钢股份,120.647295,31.967456,0.049218531184937,0.0001931466227798,-6.386415173089355e-05,0.1342662519230183,1.0016583416308362,41.71288848939919,306.0533212071744,298.3578881709297,8.3927648717577,2019,7
57,河北新华,117.784839,38.288605,0.0597994608219334,6.723754000034302e-05,2.1440997086555754e-05,0.1421180901244092,0.7490028946135896,51.136066461304885,306.94898870332395,299.6403686876343,8.213267681631965,2019,7
58,河北津西,118.220547,40.209844,0.0616625741427184,7.585511313087111e-05,0.0002342227621164,0.142929096658087,0.5448357409650716,61.89712228549649,305.50830900266294,296.25007746784,1.4455636830214469,2019,7
59,河北烘熔,113.981172,36.640411,0.069441343287033,0.0001461753247442,0.0001456269168739,0.1381763409484881,0.5356073950975717,63.55223547416245,313.7346201011215,296.8593551209708,1.2853435726421067,2019,7
60,河北荣钢,118.558755,39.880661,0.0698274175194177,0.0001203175603098,0.000239873974321,0.1428011121771112,0.8060638515238495,58.03046274819826,306.7646490881283,296.0659988341962,2.7152087406542225,2019,7
61,河钢承钢,117.734527,40.952513,0.0484388919079721,7.156678156364555e-05,0.0002806477184729,0.1423612682598569,0.4276386713583917,47.70258082696803,304.8376699543852,294.85163325096,2.406017610994584,2019,7
62,河钢舞钢,113.492311,33.28384,0.0451963409530772,5.325057443470944e-05,-3.787820357813239e-05,0.1331221273284109,0.5510088573272804,44.5622050118989,305.78122613757165,296.0563691521448,1.7952292021418352,2019,7
63,泰山钢铁,117.627728,36.22141,0.0609339697507513,0.0001069806729508,1.1419737643680095e-06,0.1396048795785193,0.7834961207556423,50.01179559371849,310.47258273090307,296.97325299527114,5.052343194130196,2019,7
