lat,lon,prob
24.30123630517621,103.4461555535473,0.7463642
23.016113063232563,103.02681786518504,0.66896814
23.72790915454385,102.52286999438768,0.85291773
24.84493319090908,102.7959942778362,0.92704606
25.67611600521913,101.28868892812076,0.5638534
25.692361559610926,103.91005074124216,0.7626899
24.20874444849753,102.3870291498063,0.5894396
24.93071555565406,102.4900272372394,0.94396365
25.183005420747914,101.2638291136138,0.91789496
23.58000478782293,101.98338761711491,0.5238252
23.369786795541543,103.17417334193304,0.9418535
25.433102905768223,103.6303121042202,0.75748277
24.37667018515789,102.52765242338266,0.9893439
24.32628653976078,102.57373846763068,0.9648239
23.383997212945594,103.4173180839358,0.8331586
24.394249193367397,103.47813217628446,0.53346306
23.494837917066263,103.24925079855888,0.9088601
24.897819749871047,102.40092873208351,0.69693226
24.22825444806122,102.79970245075437,0.63942575
23.37180412791093,103.29583132151858,0.7685769
22.992224446962407,102.39921322357188,0.7986054
24.16568710670768,103.32570835130844,0.67275923
25.26941583165347,102.9889552889382,0.87585884
24.444830270299725,102.82806078709216,0.8919313
25.36729307776961,104.24188189028447,0.6506085
25.496105028228747,102.54219776596088,0.81346375
25.08503813911274,102.0911148012596,0.91856325
24.02881308494661,102.19154771346172,0.9162293
23.372503227622406,103.34007187510748,0.96468604
25.009161097284988,101.59780466761612,0.9571474
24.570750227486776,102.95957190989296,0.58601004
23.51755758857988,103.3817889860054,0.588768
26.586188049420027,101.58314915918372,0.9832276
23.813550095475428,103.19872297790944,0.8376955
24.347595733825905,102.60672117082318,0.59489095
24.8549686732956,102.78450528284758,0.8673215
24.346846952012637,102.57319209861204,0.9754488
24.8465000127534,102.87466302671528,0.9207285
25.008427644439536,102.75821913922438,0.9534088
24.33606198198404,102.5511154206414,0.97466177
25.061087525911837,102.82453688583844,0.89565533
24.168144736301105,102.41051148652087,0.9618337
25.48152961281632,101.00217612624306,0.6503431
23.332254574751197,103.40714381207286,0.61316377
24.173280169701755,102.63360382071258,0.64068913
25.644091538911425,102.75368147175958,0.9304795
23.20882372396351,102.84600710218687,0.8131924
25.19286747429412,101.2521282585422,0.94938767
25.03037220496922,101.61954761143312,0.9359849
25.21297580203032,101.23999753743546,0.92805815
23.35288671863065,103.40678895319168,0.96278346
25.50017374461997,101.23930806451996,0.94558984
26.219207725509904,101.9741318189559,0.8671483
25.309069435013104,101.055067444805,0.5698564
25.499395361134,101.21667876291242,0.5120247
24.48020421461452,102.5584420897973,0.50051177
24.889149248255187,102.4686787128666,0.90186304
25.03002231758521,101.60829017428644,0.9549641
25.068323724318827,102.67783149361432,0.9731711
23.69455686834004,102.89017771881927,0.93321157
25.16357446743224,101.00498249714111,0.69904494
25.760050370092547,102.92114790125513,0.9239607
23.60115604917892,102.85903849166888,0.945016
23.354017457793923,103.48419591040404,0.78968674
23.960515717390805,102.79498693721963,0.8196413
25.47620256387059,103.81078792017811,0.9540031
23.228785381610404,102.81240180334626,0.6587763
23.641478237598808,102.8137158826578,0.95686156
23.01548320592036,103.64400000553591,0.94692093
24.78417212591169,103.43789259317782,0.8601679
25.47655452516494,101.14967122927128,0.9346235
23.52820111510056,103.40376625737004,0.8870675
25.043723753674517,101.72049639929983,0.50850385
25.5360507721378,102.4957804947742,0.704202
23.3520445756295,103.35149944998712,0.8795096
25.12985843167213,102.67624911032144,0.8885852
25.21877359660232,103.02395406631824,0.82312274
24.891957638240022,102.5923533368222,0.8555255
23.57924156558526,103.36961975628446,0.8033989
23.74694649046605,102.45569627036174,0.8068188
23.990921693508,103.34003550605192,0.68647975
25.166680192488997,102.97996153077568,0.8212754
25.408011924221963,101.24316331813388,0.7812323
23.46514939204353,103.32733445430446,0.94051695
25.05794354474959,101.51704864004124,0.95060676
24.211393909117,102.49862101908316,0.9493148
23.484708555738923,103.26051956178064,0.8428932
24.88174908688485,101.1637231839651,0.5849893
23.44346243914752,103.26129536230448,0.92183584
24.76853883258642,102.58439330349393,0.81068975
23.4142723186881,103.37252742610552,0.6794636
24.42477054778158,103.45524196274796,0.95885897
24.521549107370976,103.78966464862314,0.8993695
24.070258909311224,102.20142810720148,0.927106
23.00255066330696,102.39892463168152,0.90743315
23.371447682833946,103.27371129744444,0.7894067
24.367656787863314,102.58382429513487,0.91881603
26.169033276841816,102.01007775978184,0.7676257
23.631173648424785,102.8139601395186,0.9532272
23.20926929233799,102.86808651648658,0.5553804
23.290715033853203,101.97069508853326,0.5551765
24.218197279978007,102.8111109880214,0.90424734
23.229462444082326,102.8455278879766,0.92097116
23.70060783986356,103.22313697705772,0.58762455
25.540347712125595,101.2149524714171,0.8487028
25.145652789419096,102.05531172637698,0.92562443
24.208673657898757,103.44772786115831,0.6970695
24.659667436702097,102.77804601314512,0.74369127
23.364274558858664,102.41089733692402,0.59222215
23.714499415452934,102.85640497744755,0.826154
24.79291968776366,102.76354592720703,0.8024309
23.418555916417464,103.6823699301074,0.6759321
23.239556694484147,102.83424489136546,0.6860433
24.38250371193762,103.3776596634788,0.5809672
24.35280843233738,103.45645963671112,0.8218224
23.255921627406597,103.15431617102443,0.93480945
24.094757899736628,101.62065847864731,0.6060932
23.364953971095236,103.528265349175,0.5428438
23.63273398811644,102.89159203677308,0.81260264
